,User,Date Created,Number of Likes,Source of Tweet,Tweet
845,GhislainRoggem1,2022-04-28 04:47:11+00:00,0,Twitter for Android,"Test, test, Hunter Biden... waw, it works! 
#HunterBiden #censorship #freedomOfSpeech @elonmusk #ThankYouElonMusk"
846,Iva_Goodheart,2022-04-28 04:37:10+00:00,9,Twitter for Android,"Goodnight. 
Love Y'all❤️🤍💙

#NewProfilePic
#FeelingGoofy
#FeelingGood
#ShortFatSassy
#LiveAndLetLive
#ThankYouElon
#ThankYouElonMusk
#IFBAP https://t.co/V9qE30uTi8"
847,JonJack75,2022-04-28 04:32:26+00:00,1,Twitter for iPhone,I hear a lot of people are leaving Twitter...Good!! Finally found a Safe space! #ThankYouElonMusk #safespace #HelloTwitter #bringonthemeantweets #freedom
848,baird_stewart,2022-04-28 04:24:49+00:00,0,Twitter for Android,"All these #libs whining about what can happen to @Twitter.
The tables have turned, except you won't be #censored or #Shadowbanned 
It's a time warp to the good old days
#ThankYouElonMusk"
849,CNyenhuis,2022-04-28 04:19:13+00:00,1,Twitter for iPhone,Is it me or is @twitter already better? Who would’ve thought giving the end user a fun experience would make a product better 🤣Thanks @elonmusk! #ThankYouElonMusk #ThanksElon #TwitterTakeover
850,spiderzmobile,2022-04-28 04:06:24+00:00,18,Twitter for iPad,"When you tear out a man's tongue, you are not proving him a liar, you're only telling the world that you fear what he might say.
― George R.R. Martin

#ThankYouElonMusk"
851,SupernatureWee,2022-04-28 04:05:51+00:00,9,Twitter for Android,Well....the lefties are pissed because everything on Twitter now just pisses off the right. So if we on the right stop getting BANNED for everything we try to say...THEN the PISSING off of people will become EQUAL. The left HATES equality apparently. Oh well...#ThankYouElonMusk
852,emmbeliever,2022-04-28 04:03:07+00:00,5,Twitter for iPhone,It’s time doctors who actually are for their patients get to speak truth here. #ThankYouElonMusk
853,RCBlueState,2022-04-28 04:02:07+00:00,12,Twitter for iPhone,Donald Trump is the most squeaky clean President we’ve ever had.  I joined Twitter to support him and left when he got banned. First tweet back.    #MAGA #ThankYouElonMusk POWER TIE: PRESIDENT TRUMP IN RED TIE - KEEP PUSHING FORWARD! https://t.co/17Wx96h8Ur via @YouTube
854,castledk1ng,2022-04-28 03:43:51+00:00,3,Twitter for iPhone,"The world is going to finally see that America isn't overrun with rampant undiagnosed gender dysphoria, and that's why the left is flipping out. #ThanksElon

Curtains for clown town. #ThankYouElonMusk https://t.co/D2QofK8Btd"
855,SupernatureWee,2022-04-28 03:36:03+00:00,1,Twitter for Android,Yes he is! And #ThankYouElonMusk
856,OnlyDieStanding,2022-04-28 03:31:46+00:00,0,Fenix 2,Freedom! #ThankYouElonMusk 🇺🇸
857,wakandaburn,2022-04-28 03:28:45+00:00,0,Twitter Web App,"Elon Said It, Elon Did It #ThankYouElonMusk"
858,BrianEarl1985,2022-04-28 03:28:05+00:00,0,Twitter for Android,"@elonmusk @RICHELLERYAN Buy All of the Voting Machines, and go back to using paper ballots. So there will never be Election Tampering again. Use the punch hole ballots they used during the 80's. #buyoutdominion #buyallvotingmachines #fairelections #punchholeballots #ThankYouElonMusk"
859,JonOl6847,2022-04-28 03:25:33+00:00,2,Twitter for Android,"I had signed off Twitter when for the 3rd time they dumped all my followers, I took Twitter off my phone and stopped Twitter all together, this day I just reinstalled the program and signed back on, most all of my followers have been restored Thank You Elon Musk
#ThankYouElonMusk"
860,Arbiter_Apodict,2022-04-28 03:14:47+00:00,0,Twitter for Android,"All the critics who cite concerns about how @elonmusk might change Twitter or abuse his power, should have been concerned about the direction Twitter was taking before that.
Hypocrites.
#FreeSpeech #democracy #ThankYouElonMusk"
861,DonPBickerdike,2022-04-28 03:12:40+00:00,2,Twitter Web App,"Let's see how far across Twitter a link listing Bible Code e-Books and other books can reach now that #ThankYouElonMusk is fixing Twitter (you know, without the limiting algorithms...) 

https://t.co/21UCYFtN1a"
862,berganator69,2022-04-28 03:10:35+00:00,1,Twitter for Android,#ThankYouElonMusk you have liberated Twitter
863,America1st_2024,2022-04-28 03:08:14+00:00,1,Twitter for iPhone,⁦@elonmusk⁩ can you fix this next? the algorithm that suggests I follow liberal idiots every time I follow a Republican or Conservative account #ThankYouElonMusk https://t.co/9j5szJQjmq
864,MuncieHansen,2022-04-28 03:03:33+00:00,1,Twitter for iPhone,Testing. I think the election was fraudulent. I think Jan 6 wasn’t a big deal. I think climate change is weather. I think pronouns are a fad. That felt good.  #ThankYouElonMusk
865,RCNALondon,2022-04-28 03:01:22+00:00,24,Twitter Web App,"It appears that Elon is having a lot of fun here.
It's a different vibe now. More humour.
Better days ahead after the #DarkTwitter times.
#ThankYouElonMusk"
866,HerzbergKen,2022-04-28 02:58:50+00:00,0,Twitter Web App,"#ThankYouElonMusk 

Remember... Benevolent

And transparent.

Ok?"
867,TrumptraininCA,2022-04-28 02:54:31+00:00,0,Twitter for iPhone,"In less than 2 weeks, Elon has managed to flip the entire game. A level playing field is all we need. #ThankYouElonMusk"
868,TheRealMoneyMar,2022-04-28 02:54:19+00:00,3,Twitter for iPhone,"I’m up 2 followers since the amazing @elonmusk crushed the Thought Police of Twitter. 

And while they’re sobbing into their soy lattes, millions of users are once again enjoying free speech at long last. 

#ThankYouElonMusk"
869,JstnLaFountain,2022-04-28 02:51:05+00:00,0,Twitter for iPhone,"Hmm I have gained no new followers like @benshapiro and @RealJamesWoods since @elonmusk bought Twitter. Not blaming Elon, I know I am not interesting enough for Twitter’s algorithm to suppress my tweets. I’m glad that I am seeing more conservative tweets though. #ThankYouElonMusk"
870,KaraSiegert,2022-04-28 02:48:17+00:00,0,Twitter for iPhone,"@elonmusk “fun” can only happen when the left can make (and change) the rules. if something can’t be controlled by liberal media and government, it can’t be “fun” or “open” to anyone who simply ask questions. clearly, virtue signaling is the only way to have FUN! #ThankYouElonMusk"
871,Barbara68728685,2022-04-28 02:46:55+00:00,6,Twitter for Android,"@RealJamesWoods I think many of us do. Even with only 18 followers I 
#ThankYouElonMusk"
872,puff_mad,2022-04-28 02:45:45+00:00,2,Twitter for Android,"#ThankYouElonMusk
Just Thank You!"
873,RealJamesWoods,2022-04-28 02:43:36+00:00,68021,Twitter for iPhone,"At the end of two days of #TwitterFreedom I’ve added 73,000 new followers. 

I don’t think anybody has fully grasped the devastating impact the pre-election suppression of free speech has had on our nation. 

#ThankYouElonMusk"
874,LuvLee502,2022-04-28 02:34:06+00:00,2,Twitter Web App,I have NEVER seen this being on #Twitter now @elonmusk #ElonMusk is involved @TwitterSafety is saying it's my choice to mute or block. 😂🤣😂🤣😂 They would take my account away and never give me a choice. #ThankYouElonMusk https://t.co/Yb3sBXAR80
875,DedSkinnMask,2022-04-28 02:27:41+00:00,0,Twitter for Android,"Love the new vibe here on twitter!!

#ThankYouElonMusk"
876,Sgt_Henick,2022-04-28 02:26:20+00:00,0,Twitter for Android,"@elonmusk @elonmusk you are having exactly as much fun as you should be having right now! 🤣 
#ThankYouElonMusk"
877,LifeFIFL69,2022-04-28 02:24:36+00:00,1,Twitter for iPhone,Just wanted to give a big #FJB #LetsGoBrandon  #MAGA and #ThankYouElonMusk that is all #GoodNightTwitterWorld
878,TidePride050565,2022-04-28 02:20:03+00:00,0,Twitter for iPhone,Verified my #RollTide sports @BamaPride143 and my young good friend @NTV143? @elonmusk #ThankYouElonMusk
879,joshnewsman,2022-04-28 02:19:06+00:00,22,Twitter for Android,Do you like Twitter better now?#ThankYouElonMusk
880,Alphaunit,2022-04-28 02:18:36+00:00,295,Twitter for Android,"Welcome back, y'all! 🤣
#PatriotsUnite #Conservative #RedWave #ThankYouElonMusk https://t.co/7k5XfggROp"
881,EquippedFairy,2022-04-28 02:15:32+00:00,29,Twitter for Android,"You've done that already

#ThankYouElonMusk #ThanksElonMusk"
882,eddie_kane999,2022-04-28 02:11:16+00:00,0,Twitter for iPhone,Hell yeah I’m back on twitter bitches!!! 🤣🤣 #ThankYouElonMusk
883,izzy_jsmom,2022-04-28 02:10:25+00:00,1,Twitter Web App,You lost me when they purged me in 2017 and gained me again. #ThankYouElonMusk
884,Warrior88781497,2022-04-28 01:59:07+00:00,0,Twitter for Android,Yes! Free speech is back! #ThankYouElonMusk https://t.co/eYiG4kVC9T
885,PetArmstrong16,2022-04-28 01:50:16+00:00,1,Twitter for Android,The truth always comes out. #FreeSpeech #ThankYouElonMusk
886,TeaMSethos,2022-04-28 01:40:15+00:00,0,Twitter Web App,"#ThankYouElonMusk 

 - flat
- round
-flat!
-round!
-FLAT!
-ROUND
-flat on one side round on the other
- that is stoopid, round.  Right @elonmusk"
887,LadyReaper27,2022-04-28 01:36:50+00:00,1,Twitter for iPad,I was one of the first peeps on Twatter and deleted my account after the NPC wars. @TruthSocial and @getongab are great too. We should use all three.  #ThankYouElonMusk
888,DavidNinth,2022-04-28 01:25:14+00:00,4,Twitter for Android,Yes! The 1950s housewife IS BAAAAACK!!! #ThankYouElonMusk
889,AuneRonny,2022-04-28 01:17:01+00:00,0,Twitter Web App,"that is the right way to take #TwitterTakeover . Nobody should ever try to placate the extreme sides of the political aisle, aim for the middle

else u just end up making the same probs that OG #twitter made, only in the opposite direction

#ElonMusk big props! #ThankYouElonMusk"
890,f6016c008d1c4b8,2022-04-28 01:13:36+00:00,0,Twitter for Android,You actually Did it! #ThankYouElonMusk
891,3DJr4,2022-04-28 01:11:21+00:00,1,Twitter Web App,I was never a big Twitter guy. I only joined to experience the spectacular @charliesheen meltdown back in the day. But now; now I think Twitter is the best social media platform in existence today! I love it! #FreeSpeech #ThankYouElonMusk
892,DobbsFitf,2022-04-28 01:10:49+00:00,0,Twitter for iPhone,And just like that 2 followers. Open the flood gates. Thank you @elonmusk #ThankYouElonMusk
893,pamela_brun,2022-04-28 01:09:33+00:00,23,Twitter for iPhone,😂The REAL build back better plan!👏🏼#ThankYouElonMusk
894,IamdoneWinn,2022-04-28 01:09:13+00:00,0,Twitter Web App,I wish you good health and happiness sir #ThankYouElonMusk
895,4evaSketch,2022-04-28 01:07:45+00:00,0,Twitter for iPhone,"Twitter, and possibly all social media will forever have two time periods- Before Musk (BM) and After Musk (AM)  @elonmusk #ThankYouElonMusk #freebird #Twitter"
896,Iowaredneck1022,2022-04-28 00:57:55+00:00,0,Twitter for Android,"@paraga Objecting to political censorship, &amp; embracing free speech is ""noise"" to the leftist agenda. #ThankYouElonMusk"
897,NeilEJohnson,2022-04-28 00:41:52+00:00,9,Twitter Web App,"One of the funnest videos I've ever done. @ElonMusk has made #twittergreatagain - #ThankYouElonMusk  #Twitter #TwitterAllHands #TwitterTakeover #ElonMusk 
https://t.co/vdO1L2YrAy"
898,DebraCabral3,2022-04-28 00:18:30+00:00,1,Twitter Web App,Am I free to tweet again??! #thankyouelonmusk
899,mextex360,2022-04-28 00:10:20+00:00,0,Twitter for Android,@paraga Your work was extremely #Orwellian and anti American so I speak for all 🇺🇸 and say #ThankYouElonMusk and ........ https://t.co/ibtqTIan8g
900,Amy_Burch,2022-04-28 00:07:22+00:00,2,Twitter Web App,@Jamie_Eason I'm hopeful for the first time in a long time! I stopped using #Twitter in late 2020 due to its tone-deaf narcissism and blatant discrimination against free thought. I've Tweeted twice since then until yesterday. Feels like waking from a terrible nightmare! #ThankYouElonMusk
901,MrPedroXRP,2022-04-28 00:04:10+00:00,1,Twitter for iPhone,The Elon Musk hate narrative doesn’t make sense… #marketingtwitter #Zuckerberg #Bezos #ThankYouElonMusk
902,TBeyerle,2022-04-28 00:00:36+00:00,1,Twitter Web App,"After 2 years of chaos, I see the sun breaking through the clouds.  #ThankYouElonMusk"
903,paulsfam4,2022-04-27 23:50:26+00:00,8,Twitter Web App,#ThankYouElonMusk For bringing into the light what we have seen for years the corruptness of the left
904,Conserv79948604,2022-04-27 23:36:59+00:00,0,Twitter for Android,I was permanently banned for saying my friend dated spaghetti hoes. Seriously. #ThankYouElonMusk
905,jwtuley,2022-04-27 23:33:07+00:00,0,Twitter Web App,"Nice to be back... Thank you Mr. Musk
#ThankYouElonMusk"
906,Jeanie11117,2022-04-27 23:19:03+00:00,8,Twitter for Android,Walking an invisible razor is that number goal....Your principles of navigation continue to be the best guide... (..and stay away from the Supranational Tyranny types and the depopulation crowd...)  Keep bringing forward the Age of Abundance in your work. #ThankYouElonMusk
907,WendtheWalker,2022-04-27 23:16:37+00:00,125,Twitter for iPad,"I’m gonna say it…TRUMP WON! 🇺🇸 ahhhh free speech at last!

#ThankYouElonMusk"
908,nevrcomplicated,2022-04-27 23:10:19+00:00,51,Twitter Web App,"#ThankYouElonMusk
Don’t let them push you around. Millions of us are grateful!!
#ThankYouElonMusk"
909,MartinWilhelmse,2022-04-27 23:03:28+00:00,110,Twitter for Android,In @elonmusk we trust! 🙏🙏 #ThankYouElonMusk https://t.co/UKaS34BHYF
910,L_Meinhardt,2022-04-27 22:59:23+00:00,0,Twitter Web App,@RealJamesWoods @elonmusk Just don't tell me you are surprised!! Several Socialists/Populists/Communists algorithms are being removed before @elonmusk's team starts to review their codes. Soon they will show us the reality behind their evil red codes. #ThankYouElonMusk
911,AlanTheTurk,2022-04-27 22:55:44+00:00,0,Twitter for iPhone,Anyone else think that the GOPers are just unblocking all the followers they block to boost numbers #ThankYouElonMusk
912,MikeAle68178708,2022-04-27 22:38:15+00:00,0,Twitter for iPhone,Thank you Elon Musk!  #ThankYouElonMusk
913,tlkubly14,2022-04-27 22:34:52+00:00,0,Twitter for iPhone,Woot woot!#ThankYouElonMusk
914,rob_klepper,2022-04-27 22:29:22+00:00,1,TweetCaster for Android,"I'm up 2 sir. #progress  RT @RealJamesWoods: I’m up 62,000 followers since the amazing @elonmusk crushed the Thought Police of Twitter. 

And while they’re sobbing into their soy lattes, millions of users are once again enjoying free speech at long last. 

#ThankYouElonMusk"
915,ianpaulcassidy,2022-04-27 22:28:17+00:00,8,Twitter for iPhone,"Breathing free, fresh air…again @Twitter #ThankYouElonMusk @elonmusk 🙏🏻👍🏻"
916,EatMyTweetMF,2022-04-27 22:25:56+00:00,1,Twitter Web App,"People aren't losing followers, bots are being purged from following losers.

 #ThankYouElonMusk @elonmusk"
917,azadisetani,2022-04-27 22:24:49+00:00,0,Twitter for iPhone,"@NicoleN96280083 #ThankYouElonMusk 
FREE SPEECH"
918,ClovisRolemberg,2022-04-27 22:23:53+00:00,8,Twitter Web App,#ThankYouElonMusk #ThankYouElon Now we have #FreeSpeech here in brazil again.
919,azadisetani,2022-04-27 22:23:45+00:00,1,Twitter for iPhone,"@_PeppyD_ #ThankYouElonMusk 
Shame On Dems"
920,azadisetani,2022-04-27 22:22:54+00:00,0,Twitter for iPhone,"@BreeeBarela #ThankYouElonMusk 
Free At Last"
921,robhughesyyc,2022-04-27 22:22:00+00:00,0,Twitter for iPhone,"I’m up 69,420 followers since Elon gave us back free speech. #ThankYouElonMusk"
922,candieOhh,2022-04-27 22:13:52+00:00,0,Twitter for Android,"You're my hero @elonmusk 
#ThankYouElonMusk"
923,TimmyMan869,2022-04-27 22:12:27+00:00,8,Twitter for Android,Twitter has officially become the best form of social media. #ThankYouElonMusk @elonmusk
924,BreeeBarela,2022-04-27 21:41:14+00:00,61,Twitter for iPhone,Omg I can’t believe this but ever since Elon Musk took over Twitter I have gained 2 new followers for a total of 2 followers! #ThankYouElonMusk
925,REAL_DHTHORNE,2022-04-27 20:18:24+00:00,4,Twitter Web App,Twitter is seriously starting to feel like it must have felt to be a small town in Italy when the allies showed up to liberate them from the Nazis. #ThankYouElonMusk
